HH Size,HH Income,Mean HH Age,Rent,Latest Subsidy,First Subsidy,Late Fees?,Military,Disability,PrimaryIncome,Negative,Validation Stratified by Negative
2,17130,24.24,862,0,0,N,NA,NA,W,0,Test
1,3168,38.38,720,720,623,N,No,Yes,NA,0,Test
6,30865,14.85,832,0,0,Y,NA,NA,NA,0,Test
1,17188,33.98,735,309,0,N,NA,NA,W,0,Test
1,30650,42.59,695,0,0,N,NA,NA,W,0,Test
1,29400,31.29,665,0,0,N,NA,NA,W,0,Test
1,13000,29.62,670,0,0,N,NA,NA,B,0,Test
1,14436,47.29,454,0,0,N,No,No,SS,0,Test
3,33600,32.07,1353,0,0,N,NA,NA,NA,0,Test
1,27346,58.54,670,0,0,Y,No,NA,SS,0,Test
1,16217,74.67,599,0,0,N,Yes,NA,SS,0,Test
1,19136,36.47,420,0,0,N,NA,NA,NA,0,Test
2,21322,17.04,663,0,0,Y,NA,NA,W,0,Test
2,9600,31.55,628,0,0,N,NA,NA,B,0,Test
1,20800,23.82,575,0,0,Y,NA,NA,W,0,Test
2,35808,43.36,900,0,0,N,Yes,NA,NA,0,Test
1,1212,51.76,628,108,549,Y,NA,NA,G,0,Test
1,14000,47.77,569,219,189,N,NA,NA,B,0,Test
1,12876,56.96,817,517,479,N,NA,NA,SS,0,Test
1,23986,29.69,480,0,0,N,NA,NA,W,0,Test
2,59904,34.58,1285,0,0,Y,NA,NA,NA,0,Test
1,17300,31.22,450,0,0,Y,NA,NA,W,0,Test
1,7144,30.67,575,539,482,Y,NA,NA,W,0,Test
1,3168,51.82,623,623,608,N,NA,NA,NA,0,Test
3,27000,27.91,1150,0,0,Y,NA,NA,NA,0,Test
5,28621,21.2,851,0,0,N,NA,NA,W,0,Test
2,8520,58.87,490,229,150,Y,NA,Yes,NA,0,Test
1,8616,37.15,411,0,0,N,NA,NA,SI,0,Test
1,24000,31.53,840,0,0,Y,NA,NA,NA,0,Test
1,11172,69.35,631,463,464,N,NA,NA,SS,0,Test
2,30940,21.05,715,0,0,Y,NA,NA,W,0,Test
1,42500,29.35,930,0,0,N,NA,NA,NA,0,Test
1,70000,48.44,930,0,0,N,NA,NA,NA,0,Test
2,10722,25.88,772,0,0,Y,No,NA,W,0,Test
2,9000,38.18,850,852,582,N,NA,NA,W,0,Test
1,42471,34.63,780,0,0,N,NA,NA,NA,0,Test
1,16640,29.95,561,0,0,Y,No,NA,W,0,Test
3,30488,15.72,845,0,0,N,No,NA,W,0,Test
2,19200,24.46,1393,0,0,N,NA,NA,NA,0,Test
1,1212,54.72,638,588,545,N,Yes,NA,G,0,Test
1,2436,56.4,441,434,441,N,NA,NA,G,0,Test
2,46000,28.29,977,0,0,N,NA,NA,NA,0,Test
1,8615,28.46,422,0,0,N,NA,NA,W,0,Test
1,1092,54.38,445,432,434,N,NA,Declined,NA,0,Test
2,9937,43.7,725,349,355,N,NA,NA,SS,0,Test
1,14291,27.22,735,377,0,Y,NA,NA,W,0,Test
1,28800,,1200,0,0,N,NA,NA,NA,0,Test
3,6384,16.87,722,442,500,Y,NA,NA,NA,0,Test
1,1104,25.11,625,538,562,Y,NA,NA,G,0,Test
1,26223,32.93,580,0,0,N,NA,NA,W,0,Test
1,14400,38.89,600,600,500,N,NA,NA,NA,0,Test
1,18031,23.93,480,0,0,Y,NA,NA,W,0,Test
1,26026,35.88,690,0,0,Y,NA,NA,W,0,Test
1,12252,63.33,606,300,300,N,Yes,NA,M,0,Test
1,1104,58.35,653,438,556,N,NA,Yes,G,0,Test
2,36000,39.9,1150,0,0,N,NA,NA,NA,0,Test
3,30000,28.02,900,0,0,Y,NA,NA,NA,0,Test
1,27168,53.3,1132,1132,1132,N,NA,NA,NA,0,Test
4,11070,25.27,960,0,0,N,Yes,NA,SI,0,Test
1,2436,62.56,696,465,576,N,NA,NA,G,0,Test
1,240,23.86,679,630,572,Y,No,No,N,0,Test
2,18521,43.84,828,0,0,Y,NA,NA,W,0,Test
3,18000,30.04,940,0,0,N,NA,NA,NA,0,Test
1,6492,59.21,622,622,607,N,Yes,NA,PE,0,Test
1,24960,56.18,434,0,0,Y,NA,NA,F,0,Test
1,11050,30.13,625,84,582,Y,NA,NA,W,0,Test
1,11570,33.64,671,594,401,Y,NA,NA,W,0,Test
1,17752,37.54,825,181,0,N,NA,NA,W,0,Test
1,8328,54.94,765,576,568,Y,NA,NA,SS,0,Test
1,8088,60.92,434,0,0,N,NA,NA,SI,0,Test
1,30111,60.55,663,0,0,Y,NA,NA,W,0,Test
1,20640,81.54,860,0,0,N,NA,No,NA,0,Test
1,27191,84.94,663,0,0,N,NA,NA,SS,0,Test
1,20683,52.01,780,0,0,Y,NA,NA,W,0,Test
1,3264,55.43,631,631,631,N,NA,NA,N,0,Test
1,40728,28.68,995,0,0,N,NA,NA,NA,0,Test
1,19203,37.22,370,0,0,N,NA,NA,F,0,Test
1,20475,26.4,480,0,0,N,NA,NA,W,0,Test
1,8832,43.92,1020,759,950,Y,NA,NA,SI,0,Test
6,0,14.24,923,672,779,Y,No,NA,NA,0,Test
1,28558,30.58,631,0,0,Y,NA,NA,W,0,Test
1,42000,35.42,997,0,0,Y,NA,NA,NA,0,Test
2,28800,,1200,0,0,N,NA,NA,NA,0,Test
1,21864,28.05,573,0,0,Y,No,NA,W,0,Test
1,0,32.26,525,0,0,N,NA,NA,NA,0,Test
2,34453,30.61,1061,0,0,Y,No,NA,NA,0,Test
1,23674,59.15,722,165,160,Y,NA,NA,SS,0,Test
5,23513,18.5,1366,852,1252,N,No,No,W,0,Test
1,23920,54.65,478,0,0,Y,No,NA,B,0,Test
2,18456,,769,0,0,N,NA,NA,NA,0,Test
1,18482,26.14,468,0,0,N,NA,NA,F,0,Test
1,5244,24.02,810,719,704,Y,NA,NA,T,0,Test
3,12896,48.9,833,0,0,N,NA,NA,W,0,Test
1,3168,51.6,720,720,623,N,NA,NA,NA,0,Test
1,51000,31.95,850,0,0,N,NA,NA,NA,0,Test
1,19888,29.26,625,0,0,Y,NA,NA,W,0,Test
1,9992,56.31,837,609,559,N,No,NA,SS,0,Test
1,17389,57.57,568,0,0,Y,NA,NA,W,0,Test
1,108000,33.51,990,0,0,N,NA,NA,NA,0,Test
1,8892,51.25,405,0,0,N,NA,NA,W,0,Test
4,38000,36.35,1100,0,0,N,NA,NA,NA,0,Test
1,2400,45.81,765,528,723,N,NA,NA,N,0,Test
2,12000,35.12,900,0,0,N,NA,NA,NA,0,Test
3,11396,35.61,694,0,0,Y,No,No,W,0,Test
1,23285,68.31,595,220,0,N,No,No,SS,0,Test
1,13200,51.56,426,0,0,N,NA,NA,W,0,Test
2,43200,30.17,1020,0,0,Y,NA,NA,NA,0,Test
1,11934,28.12,545,0,0,N,NA,NA,F,0,Test
2,21120,32.72,758,0,0,N,NA,NA,NA,0,Test
1,20640,64.55,860,0,0,N,NA,No,NA,0,Test
1,20880,36.44,870,0,0,N,NA,NA,NA,0,Test
1,3420,48.7,631,644,631,N,NA,NA,N,0,Test
4,27168,33.97,1132,1132,1132,N,NA,NA,NA,0,Test
5,16196,19.99,1038,556,574,N,NA,NA,CS,0,Test
2,57600,29.94,1100,0,0,N,NA,NA,NA,0,Test
2,11412,68.3,690,0,0,N,NA,NA,SI,0,Test
2,54000,27.93,850,0,0,N,NA,NA,NA,0,Test
1,29185,27.06,650,0,0,Y,NA,NA,W,0,Test
1,15725,27.31,690,170,572,Y,NA,NA,W,0,Test
1,23150,25.25,430,0,0,Y,NA,NA,W,0,Test
2,22350,52.05,997,0,0,N,NA,NA,NA,0,Test
1,20280,52.65,478,0,0,Y,NA,NA,U,0,Test
1,24960,62.65,484,0,0,Y,NA,NA,NA,0,Test
1,3168,53.9,409,623,608,N,NA,NA,NA,0,Test
1,1068,60.4,608,608,608,N,NA,NA,NA,0,Test
1,1128,28.7,638,577,566,N,NA,NA,G,0,Test
1,29684,70.47,936,237,0,N,No,NA,W,0,Test
4,3875,14.79,1228,746,980,Y,No,NA,CS,0,Test
3,39538,20.13,922,0,0,Y,NA,NA,W,0,Test
1,9725,26.12,635,326,317,Y,NA,NA,W,0,Test
1,33800,33.25,426,0,0,N,NA,NA,NA,0,Test
1,16920,63.08,459,0,0,N,NA,NA,SS,0,Test
3,33360,31.48,1390,0,0,Y,No,NA,NA,0,Test
1,16000,61.54,980,0,0,N,No,NA,NA,0,Test
1,14400,39.22,426,0,0,Y,NA,NA,NA,0,Test
1,7280,24.93,623,357,346,Y,NA,NA,W,0,Test
1,2436,51.97,650,650,625,N,NA,NA,NA,0,Test
1,22631,24.67,530,0,0,Y,NA,NA,W,0,Test
4,13000,15.94,844,571,550,N,NA,NA,W,0,Test
3,11118,19.72,725,0,0,Y,NA,NA,W,0,Test
1,8088,83.05,898,614,656,N,NA,NA,SS,0,Test
1,8972,57.82,365,0,0,Y,NA,NA,F,0,Test
1,23400,23.9,692,0,0,Y,No,Declined,W,0,Test
1,16200,29.67,714,0,0,Y,NA,NA,N,0,Test
1,10920,38.7,415,0,0,N,NA,NA,W,0,Test
1,0,70.96,936,213,0,N,No,NA,NA,0,Test
3,5524,20.7,1250,1042,1042,N,NA,NA,SI,0,Test
2,1600,28.63,805,0,0,N,NA,NA,NA,0,Test
1,22880,54.51,575,0,0,Y,NA,NA,W,0,Test
1,2436,34.2,608,608,608,N,NA,NA,NA,0,Test
2,54000,35.42,1085,0,0,N,NA,NA,NA,0,Test
3,17355,38.22,827,0,0,Y,NA,NA,W,0,Test
1,1128,36.25,628,187,566,Y,NA,NA,G,0,Test
1,12075,46.02,724,479,455,Y,No,NA,SS,0,Test
4,5568,21.17,1121,974,844,N,NA,NA,CS,0,Test
2,33177,37.87,944,0,0,Y,NA,NA,SI,0,Test
1,11280,,470,0,0,Y,NA,NA,NA,0,Test
2,38000,33.22,1200,0,0,N,NA,NA,NA,0,Test
2,36723,32.11,826,0,0,Y,NA,NA,W,0,Test
1,13488,58.51,628,288,279,N,NA,NA,SI,0,Test
1,25184,35.9,711,0,0,Y,No,NA,W,0,Test
1,5975,25.17,625,369,488,Y,No,No,W,0,Test
1,27539,50.45,450,0,0,N,NA,NA,NA,0,Test
1,32594,48.03,575,0,0,N,NA,NA,W,0,Test
5,30000,15.26,874,0,0,N,NA,NA,W,0,Test
1,25200,26.38,900,0,0,Y,NA,NA,NA,0,Test
1,2364,66.92,817,642,732,Y,NA,NA,G,0,Test
1,13356,80.68,316,595,0,N,No,Yes,SS,0,Test
1,22521,44,440,0,0,N,NA,NA,W,0,Test
5,8400,25.02,812,0,0,N,NA,NA,G,0,Test
1,20800,41.08,525,0,0,Y,NA,NA,F,0,Test
1,4823,45.89,645,645,645,N,Yes,NA,N,0,Test
4,15265,16.73,947,674,564,Y,NA,NA,W,0,Test
1,1128,27.99,628,578,566,N,NA,NA,G,0,Test
1,12000,42.86,440,0,0,Y,NA,NA,W,0,Test
6,22337,22.81,1240,1070,605,Y,No,NA,NA,0,Test
1,10008,52.04,240,311,0,N,No,Yes,SI,0,Test
1,9948,51.38,432,0,0,Y,NA,NA,SS,0,Test
1,9779,63.61,525,0,0,Y,No,No,SS,0,Test
1,24000,61.6,870,0,0,N,NA,NA,NA,0,Test
1,13820,59.04,469,0,0,Y,Yes,NA,SS,0,Test
1,8376,63.92,891,721,0,Y,NA,NA,SS,0,Test
1,26675,63.04,650,0,0,N,NA,NA,W,0,Test
2,44004,28.82,1030,0,0,N,NA,NA,NA,0,Test
1,14952,67.71,430,0,0,N,NA,NA,SS,0,Test
1,8028,70.77,441,0,0,N,NA,NA,SS,0,Test
1,3912,44.88,645,645,645,N,NA,NA,N,0,Test
1,14560,26.75,443,0,0,N,NA,NA,NA,0,Test
2,17662,17.66,650,0,0,Y,NA,NA,W,0,Test
2,16536,,689,0,0,N,NA,NA,NA,0,Test
1,5244,21.82,823,553,679,Y,NA,NA,T,0,Test
1,28110,34.15,675,0,0,Y,No,NA,W,0,Test
1,11928,58.05,598,598,598,N,NA,NA,SS,0,Test
1,1212,49.14,550,550,550,N,NA,NA,NA,0,Test
1,23616,89.37,984,0,0,N,NA,No,NA,0,Test
1,11796,65.75,595,266,0,N,No,No,W,0,Test
1,21600,30.1,775,0,0,N,NA,NA,NA,0,Test
3,30316,19.98,902,0,0,Y,NA,NA,CS,0,Test
1,1128,53.32,660,170,515,Y,NA,NA,G,0,Test
1,1212,62.79,606,389,489,N,NA,NA,G,0,Test
1,27300,31.85,634,0,0,Y,NA,NA,W,0,Test
1,55000,35.25,945,0,0,N,NA,NA,NA,0,Test
1,17016,64.91,625,0,0,N,NA,NA,SS,0,Test
1,12480,30.12,429,0,0,Y,NA,NA,W,0,Test
1,23538,26.64,692,0,0,Y,NA,NA,W,0,Test
1,36005,38.48,927,0,0,Y,NA,NA,W,0,Test
1,8736,27.69,545,289,425,N,NA,NA,W,0,Test
1,25102,28.97,637,0,0,N,NA,NA,W,0,Test
3,13278,47.17,1181,780,1115,N,NA,NA,SS,0,Test
1,798,24.39,625,538,562,Y,NA,NA,N,0,Test
5,20611,14.71,835,0,0,Y,NA,NA,NA,0,Test
1,20640,93.18,860,0,0,N,No,No,NA,0,Test
2,38000,28.64,820,0,0,N,NA,NA,NA,0,Test
3,19557,18.93,898,831,823,Y,NA,NA,W,0,Test
2,20256,,844,0,0,Y,NA,NA,NA,0,Test
1,9712,26.49,520,0,0,N,NA,NA,F,0,Test
1,10550,28.19,635,0,0,Y,NA,NA,NA,0,Test
1,28000,34.55,420,0,0,N,NA,NA,W,0,Test
2,19348,25.59,795,0,0,N,NA,NA,W,0,Test
3,10200,19.14,725,0,0,Y,NA,NA,N,0,Test
1,24963,25,690,0,0,Y,NA,NA,W,0,Test
1,8763,70.57,432,0,0,N,NA,NA,SI,0,Test
3,42720,42.13,1295,0,0,N,NA,NA,NA,0,Test
2,8376,17.71,910,910,910,Y,NA,NA,NA,0,Test
1,19760,57.88,736,0,0,Y,NA,NA,W,0,Test
1,8124,56.68,450,0,0,N,NA,NA,SS,0,Test
5,5332,11.26,910,1018,0,N,NA,NA,T,0,Test
3,14283,26.26,961,0,0,Y,NA,NA,B,0,Test
2,21600,28.27,1235,0,0,N,NA,NA,NA,0,Test
2,22802,19.59,725,0,0,Y,NA,NA,W,0,Test
1,27508,40.71,700,0,0,N,NA,NA,W,0,Test
1,62000,32.54,825,0,0,N,NA,NA,NA,0,Test
2,12600,,525,0,0,N,NA,NA,NA,0,Test
2,30000,31.81,1200,0,0,N,NA,NA,NA,0,Test
1,0,59.75,50,486,486,N,NA,NA,NA,0,Test
1,57000,42.52,935,0,0,Y,NA,NA,NA,0,Test
1,7644,65.37,420,218,216,Y,NA,NA,SI,0,Test
1,32920,47.9,672,611,508,N,No,Yes,NA,0,Test
1,15000,60.14,796,0,0,Y,NA,NA,W,0,Test
1,9588,57.77,398,0,0,Y,Yes,NA,SS,0,Test
1,19656,,819,0,0,N,NA,NA,NA,0,Test
3,25334,17.63,638,922,389,N,NA,NA,W,0,Test
1,10320,,430,0,0,N,NA,NA,NA,0,Test
2,15664,38.09,832,0,0,N,NA,NA,SI,0,Test
1,12012,27,612,334,290,N,NA,NA,W,0,Test
5,30132,24.31,880,0,0,N,NA,NA,W,0,Test
1,11628,59.53,510,0,0,N,No,No,SS,0,Test
1,9186,55.6,441,0,0,N,NA,NA,SS,0,Test
1,16640,32.49,607,0,0,Y,NA,NA,W,0,Test
1,26274,40.35,632,0,0,N,NA,NA,F,0,Test
1,11976,57.86,447,0,0,Y,No,Declined,SI,0,Test
1,11856,29.91,612,496,562,Y,NA,NA,W,0,Test
1,19008,32.56,600,0,0,N,NA,NA,W,0,Test
2,50769,53.92,1020,0,0,Y,NA,NA,NA,0,Test
1,12120,54.21,440,0,0,N,NA,NA,SS,0,Test
1,28440,,1185,0,0,N,NA,NA,NA,0,Test
1,13440,,560,444,510,N,NA,NA,NA,0,Test
1,16380,28.69,443,0,0,N,NA,NA,NA,0,Test
1,9492,42.89,607,366,380,Y,No,NA,SS,0,Test
1,10668,74.95,595,359,0,N,NA,NA,SS,0,Test
6,7452,18.21,1228,945,913,Y,No,NA,G,0,Test
1,1140,61.38,653,592,578,N,No,Yes,G,0,Test
1,25200,62.8,1050,0,0,N,NA,No,NA,0,Test
1,14040,63.5,441,0,0,Y,NA,NA,W,0,Test
1,12500,49.36,653,553,519,Y,No,Yes,W,0,Test
1,7800,23.9,658,607,534,Y,NA,NA,W,0,Test
1,26640,35.71,434,0,0,Y,No,NA,W,0,Test
2,18216,,759,0,0,N,NA,NA,NA,0,Test
1,20800,32.83,848,0,0,N,NA,NA,W,0,Test
2,6384,16.14,763,642,642,Y,NA,NA,G,0,Test
2,30960,,1290,0,0,N,NA,NA,NA,0,Test
1,8334,66.19,441,0,0,N,NA,NA,SS,0,Test
1,16872,,703,682,668,N,NA,NA,NA,0,Test
4,6384,11.18,926,454,744,Y,No,NA,T,0,Test
2,0,10.86,849,449,588,N,NA,NA,NA,0,Test
2,21415,27.72,709,0,0,N,NA,NA,W,0,Test
1,15912,62.08,437,0,0,Y,No,No,SI,0,Test
1,20384,35.92,587,0,0,Y,NA,NA,F,0,Test
1,3528,55.06,720,182,623,Y,No,Yes,NA,0,Test
1,21541,23.75,666,0,0,Y,No,NA,W,0,Test
2,13920,26.33,940,0,0,N,NA,NA,NA,0,Test
1,26012,29.15,895,0,0,Y,NA,NA,NA,0,Test
4,33280,45.99,1092,0,0,N,No,No,NA,0,Test
1,2436,33.23,628,284,555,Y,NA,NA,G,0,Test
1,1140,51.16,653,442,578,N,No,No,G,0,Test
1,36000,39.49,900,0,0,Y,NA,NA,NA,0,Test
1,1140,45.75,539,478,486,N,NA,NA,G,0,Test
2,21480,34.48,895,0,0,N,NA,NA,NA,0,Test
1,35644,40,757,0,0,Y,NA,NA,W,0,Test
1,5700,61.34,539,406,407,N,NA,NA,PE,0,Test
1,7264,61.04,750,627,627,N,NA,NA,U,0,Test
1,8329,58.76,405,0,0,N,NA,NA,SI,0,Test
1,60000,44.27,930,0,0,N,NA,NA,NA,0,Test
1,10728,55.02,411,0,0,N,NA,NA,SI,0,Test
1,8088,28.76,432,0,0,N,NA,NA,SS,0,Test
1,10920,61.46,579,283,155,Y,Yes,NA,N,0,Test
1,12804,58.35,405,0,0,Y,NA,NA,SI,0,Test
1,12750,56.8,432,0,0,N,NA,NA,SS,0,Test
1,24864,26.04,625,0,0,N,NA,NA,W,0,Test
1,25280,25.15,695,0,0,Y,NA,NA,W,0,Test
1,10428,42.42,240,651,0,N,NA,NA,SS,0,Test
1,2436,24.55,623,623,608,N,NA,NA,NA,0,Test
1,10320,,430,0,0,N,NA,NA,NA,0,Test
1,2436,53.59,744,533,444,Y,No,NA,G,0,Test
1,14229,25.51,530,0,0,N,NA,NA,F,0,Test
4,24814,17.03,934,0,0,Y,No,NA,W,0,Test
3,35755,20.42,730,0,0,N,NA,NA,W,0,Test
1,10440,,435,0,0,N,NA,NA,NA,0,Test
1,25694,56.23,429,0,0,Y,NA,NA,SS,0,Test
1,12146,53.32,438,0,0,Y,No,No,SS,0,Test
1,10440,,435,0,0,N,NA,NA,NA,0,Test
1,13426,45.02,438,0,0,N,No,No,W,0,Test
1,9996,59.35,577,329,337,N,NA,NA,NA,0,Test
2,48000,32.87,1220,0,0,N,NA,NA,NA,0,Test
1,26054,28.29,489,0,0,N,NA,NA,W,0,Test
1,26879,64.19,637,0,0,N,NA,NA,SS,0,Test
2,24000,29.17,1195,0,0,Y,NA,NA,NA,0,Test
1,13200,60.24,541,0,0,N,NA,NA,F,0,Test
1,26562,31.39,800,0,0,N,NA,NA,W,0,Test
1,12128,56.53,575,0,0,N,NA,NA,SS,0,Test
1,8494,29.55,434,0,0,Y,NA,NA,W,0,Test
1,17352,29.99,588,0,0,N,NA,NA,F,0,Test
1,29355,39.59,421,0,0,N,NA,NA,W,0,Test
1,21180,26.37,715,0,0,N,NA,NA,W,0,Test
1,2436,41.31,696,646,635,Y,NA,NA,G,0,Test
2,98400,42.66,810,0,0,N,NA,NA,NA,0,Test
1,20032,44.6,420,623,608,Y,No,Yes,NA,0,Test
1,8400,35.22,1379,1259,1263,Y,No,NA,NA,0,Test
1,8671,28.21,645,605,569,Y,NA,NA,W,0,Test
1,9600,26.52,395,0,0,N,NA,NA,NA,0,Test
5,7764,24.95,1121,1063,1063,N,NA,NA,G,0,Test
1,41000,32.52,1010,0,0,Y,NA,NA,NA,0,Test
1,15243,30.73,600,0,0,N,NA,NA,W,0,Test
1,12564,72.85,670,410,410,N,NA,NA,SS,0,Test
1,22560,,940,0,0,N,NA,NA,NA,0,Test
1,25091,36.21,650,0,0,Y,NA,NA,W,0,Test
1,21360,33.42,890,0,0,Y,NA,NA,NA,0,Test
4,19332,19.78,755,0,0,N,NA,NA,SS,0,Test
1,34133,34.02,680,0,0,N,NA,NA,W,0,Test
6,25860,23.66,1228,71,588,N,No,NA,W,0,Test
1,40000,46.38,980,0,0,N,NA,NA,NA,0,Test
2,61365,40.53,1015,0,0,N,NA,NA,NA,0,Test
2,23976,,999,0,0,N,NA,NA,NA,0,Test
1,9062,65.15,395,0,0,Y,NA,NA,SS,0,Test
1,1104,39.64,565,576,550,N,No,NA,NA,0,Test
1,27600,,1150,0,0,N,NA,NA,NA,0,Test
1,11752,30.86,355,0,0,Y,NA,NA,F,0,Test
1,50760,30.9,970,0,0,N,NA,NA,NA,0,Test
1,6230,60.25,394,0,0,N,NA,NA,SS,0,Test
1,19615,26.84,631,0,0,N,NA,NA,W,0,Test
1,26458,33.22,854,270,270,Y,NA,NA,W,0,Test
2,11220,28.01,625,0,0,N,NA,NA,W,0,Test
1,16152,40.58,678,0,0,Y,NA,NA,SI,0,Test
6,16008,27.75,997,0,0,N,NA,NA,W,0,Test
1,18072,69.17,750,0,0,N,NA,NA,SS,0,Test
2,32000,36.52,1200,0,0,N,NA,NA,NA,0,Test
1,22000,31.55,910,0,0,N,NA,NA,NA,0,Test
1,26893,65.55,596,0,0,Y,NA,NA,W,0,Test
1,21169,32.98,459,0,0,N,NA,NA,W,0,Test
1,17781,42.87,469,0,0,Y,NA,NA,NA,0,Test
2,5244,20.44,978,922,590,Y,NA,NA,G,0,Test
1,1140,50.81,653,592,578,N,No,No,G,0,Test
1,12960,67.4,290,629,0,Y,No,Yes,SS,0,Test
1,10202,48.27,404,0,0,Y,NA,No,W,0,Test
2,24553,16.32,653,0,0,N,NA,NA,W,0,Test
1,1104,53.76,616,413,556,N,NA,NA,G,0,Test
3,13403,24.18,980,886,485,Y,NA,NA,U,0,Test
1,1128,54.62,599,389,475,N,NA,NA,G,0,Test
1,2436,63.84,704,478,559,Y,No,No,G,0,Test
2,14985,24.88,795,0,0,N,NA,NA,W,0,Test
4,19820,17.8,1250,911,868,N,NA,NA,W,0,Test
1,10836,47.06,441,0,0,N,NA,NA,SI,0,Test
1,16750,24.92,631,0,0,Y,NA,NA,W,0,Test
1,37473,34.79,650,0,0,N,NA,NA,NA,0,Test
1,12866,29.67,510,0,0,Y,No,No,F,0,Test
1,2436,58.98,622,622,608,N,NA,NA,G,0,Test
2,4328,74.11,595,414,0,N,NA,NA,SS,0,Test
3,35120,23.51,1040,0,0,Y,NA,NA,W,0,Test
1,18720,56.5,593,0,0,N,No,No,U,0,Test
1,600,24.45,605,569,539,Y,NA,NA,N,0,Test
6,10200,19.67,1135,1186,0,N,NA,NA,T,0,Test
1,14160,63.33,478,0,0,N,NA,NA,SS,0,Test
1,10188,35.36,623,623,608,N,NA,NA,NA,0,Test
1,10752,,448,0,0,Y,NA,NA,NA,0,Test
1,25305,33.46,423,0,0,N,NA,NA,W,0,Test
1,8902,44.08,478,0,0,N,NA,NA,SS,0,Test
2,26160,30.11,831,0,0,N,NA,NA,W,0,Test
2,78840,40.89,1210,0,0,Y,NA,NA,NA,0,Test
1,24947,37.11,460,0,0,N,NA,NA,W,0,Test
2,25800,34.45,737,0,0,Y,No,NA,NA,0,Test
1,12703,22.68,625,507,275,Y,No,No,W,0,Test
1,1125,56.81,569,343,329,N,NA,NA,G,0,Test
1,2436,51.99,720,720,608,N,NA,NA,NA,0,Test
1,62000,44.51,750,0,0,N,NA,NA,NA,0,Test
1,11028,45.66,429,0,0,Y,No,No,SI,0,Test
1,18211,27,615,0,0,N,NA,NA,W,0,Test
1,14440,39.72,426,0,0,Y,NA,NA,NA,0,Test
3,20400,39.87,925,0,0,Y,NA,NA,NA,0,Test
1,16068,46.57,796,0,0,N,No,NA,SI,0,Test
2,60000,30.4,1290,0,0,N,NA,NA,NA,0,Test
1,2436,53.34,704,806,663,N,No,NA,G,0,Test
1,11579,62.71,657,631,631,N,No,NA,SS,0,Test
1,1104,51.41,650,665,650,N,NA,NA,NA,0,Test
1,9750,26.63,459,0,0,N,NA,NA,F,0,Test
1,13308,37.57,455,0,0,Y,NA,NA,SI,0,Test
1,8088,52.35,405,0,0,N,NA,NA,SS,0,Test
2,27087,22.89,919,0,0,Y,NA,NA,W,0,Test
2,18000,29.63,750,0,0,N,NA,NA,NA,0,Test
1,23520,65.57,715,0,0,N,NA,NA,SI,0,Test
1,18648,67.09,462,0,0,Y,No,NA,M,0,Test
1,22088,55.89,508,0,0,Y,No,No,NA,0,Test
1,28323,31.47,825,449,0,N,No,NA,W,0,Test
4,14846,25.87,740,0,0,Y,NA,NA,W,0,Test
6,7860,12.02,1228,1153,1025,N,NA,NA,N,0,Test
1,28200,27.65,940,0,0,N,NA,NA,NA,0,Test
1,12000,47.9,484,0,0,Y,NA,NA,NA,0,Test
5,18850,27.65,1016,941,576,Y,NA,NA,NA,0,Test
2,20160,32.22,840,0,0,Y,NA,NA,NA,0,Test
1,8652,50.87,704,531,461,Y,No,NA,SS,0,Test
1,16308,63.28,386,165,0,N,NA,Yes,SS,0,Test
1,52000,46.1,970,0,0,N,NA,NA,NA,0,Test
2,24960,30.17,1220,0,0,N,NA,NA,NA,0,Test
2,20609,30.44,832,0,0,Y,NA,NA,B,0,Test
1,8331,60.24,630,424,435,Y,NA,NA,SS,0,Test
1,2400,47.82,616,208,555,N,NA,NA,N,0,Test
1,8376,57.28,478,0,0,N,NA,NA,SS,0,Test
1,0,26.54,612,582,582,Y,NA,NA,NA,0,Test
2,78000,32.74,1125,0,0,N,NA,NA,NA,0,Test
1,8060,23.88,658,62,502,Y,NA,NA,W,0,Test
1,15630,65.65,575,0,0,N,NA,NA,SS,0,Test
1,13560,55.38,422,0,0,N,NA,NA,SI,0,Test
1,20852,56.31,683,0,0,Y,NA,NA,U,0,Test
1,2436,29.22,612,571,562,N,NA,NA,G,0,Test
1,19200,25.7,1027,0,0,N,No,NA,NA,0,Test
1,7279,50.38,478,327,254,N,NA,NA,SS,0,Test
2,18095,28.03,680,0,0,N,NA,NA,W,0,Test
1,24000,27.15,950,0,0,N,NA,NA,NA,0,Test
2,83870,73.63,1282,0,0,N,NA,NA,NA,0,Test
2,28827,14.2,796,0,0,Y,NA,NA,W,0,Test
1,7998,32.54,433,0,0,N,NA,NA,SI,0,Test
1,25377,25.22,650,0,0,Y,NA,NA,W,0,Test
1,20405,77.42,595,200,0,N,No,No,SS,0,Test
2,22920,34.14,955,0,0,N,NA,NA,NA,0,Test
1,23631,31.95,635,0,0,Y,NA,NA,W,0,Test
2,22221,17.13,666,0,0,Y,NA,NA,W,0,Test
2,28800,,1200,0,0,N,NA,NA,NA,0,Test
2,5244,19.28,950,938,841,N,NA,NA,G,0,Test
1,13500,32.11,425,0,0,N,NA,NA,NA,0,Test
1,28800,39.88,840,0,0,N,NA,NA,NA,0,Test
1,11400,30.01,470,0,0,N,NA,NA,NA,0,Test
1,16249,80.09,775,0,0,N,NA,NA,SS,0,Test
5,0,22.72,855,585,410,N,NA,NA,NA,0,Test
1,22739,85.18,650,0,0,N,No,NA,SS,0,Test
